N-grams analysis for "One hundred years of solitude" by Gabriel Garcia Marquez

2-GRAMs
--------
YEARS LATER: 2
heat of: 11
of noon: 3
garden with: 2
to place: 4
pots of: 3
of ferns: 2
where Pilar: 2
Ternera had: 6
future was: 3
was torn: 2
down and: 9
twice as: 2
a lack: 2
of food: 8
food in: 3
courtyard in: 3
the shade: 3
shade of: 3
the chestnut: 29
tree one: 2
one for: 3
women and: 5
chicken yard: 2
cows and: 3
open to: 3
that wandering: 2
there at: 2
at their: 4
masons and: 2
the position: 5
position of: 3
of light: 7
and heat: 3
heat and: 7
the least: 9
building of: 4
the founders: 6
became filled: 2
exasperated by: 2
bones that: 2
that followed: 3
everywhere with: 3
could see: 12
was rising: 2
house is: 2
Divine Providence: 5
Providence in: 2
it. The: 6
The new: 3
new house: 3
house was: 17
when Úrsula: 10
Úrsula drew: 2
world in: 2
to inform: 2
had an: 6
an order: 2
to paint: 2
blue and: 2
She showed: 2
showed him: 5
the official: 4
what his: 3
was talking: 3
talking about: 4
deciphered the: 2
“Who is: 2
Úrsula answered: 2
an authority: 2
sent by: 4
Don Apolinar: 34
Apolinar Moscote: 29
Moscote the: 2
the magistrate: 2
up at: 9
the Hotel: 5
knickknacks for: 3
he rented: 2
rented a: 2
two blocks: 3
the Buendía: 3
house. He: 10
table and: 7
a chair: 3
had bought: 5
bought from: 2
nailed up: 3
up on: 6
the wall: 10
the republic: 10
brought with: 4
was for: 6
painted blue: 3
blue in: 3
anniversary of: 3
of national: 2
national independence.: 2
copy of: 3
the order: 13
order in: 2
him taking: 2
taking his: 3
he asked: 18
asked him.: 3
timid with: 2
Buendía asked: 2
the drawer: 2
showed it: 4
him. “I: 4
“I have: 9
named magistrate: 2
magistrate of: 2
not give: 13
give orders: 2
pieces of: 11
said without: 2
without losing: 3
losing his: 2
his calm.: 2
that you: 8
you know: 4
all we: 3
don’t need: 4
raising his: 3
voice he: 2
a detailed: 6
detailed account: 3
account of: 2
of how: 4
having bothered: 2
government and: 4
and without: 19
“We are: 2
so peaceful: 2
of us: 2
natural death: 2
said. “You: 4
don’t have: 5
have any: 9
was upset: 5
government had: 2
them. On: 2
happy that: 2
then it: 4
had let: 2
peace and: 4
he hoped: 2
would continue: 2
way because: 2
town so: 4
would tell: 12
to do.: 4
Apolinar had: 2
white like: 3
like his: 6
at any: 7
any moment: 2
moment the: 5
if you: 4
you want: 5
any other: 6
come to: 29
making the: 2
pick up: 5
up your: 2
and go: 4
back where: 2
where you: 2
is going: 5
tightened his: 2
his jaws: 2
that I’m: 2
the lapels: 2
lapels and: 2
lifted him: 2
the level: 4
level of: 5
his eyes.: 3
this ”: 4
said “because: 3
I would: 3
would rather: 2
you around: 2
alive and: 8
to keep: 22
dead for: 2
of my: 4
he carried: 2
put him: 5
him down: 2
feet on: 2
swamp road.: 2
A week: 3
week later: 4
was back: 2
barefoot and: 2
soldiers armed: 3
with shotguns: 2
an oxcart: 2
wife and: 5
Two other: 2
the furniture: 12
furniture the: 2
his family: 8
Hotel Jacob: 3
while he: 11
he looked: 11
looked for: 7
open his: 2
the protection: 2
protection of: 3
the soldiers.: 2
soldiers. The: 3
founders of: 3
their older: 2
was against: 5
against it: 3
he explained: 5
someone in: 3
family and: 8
and Don: 3
to resolve: 2
situation in: 4
with him.: 6
About that: 2
the black: 13
mustache with: 4
stentorian voice: 2
voice that: 7
the war.: 20
any attention: 4
the guards: 2
the magistrate’s: 3
not lose: 6
to two: 3
two of: 3
his daughters: 2
daughters who: 3
and Remedios: 5
little girl: 3
skin and: 10
and green: 2
green eyes.: 2
and well: 5
my friend: 2
friend ”: 7
said “you: 2
not because: 10
because you: 6
but out: 3
for your: 6
Moscote was: 5
him time: 4
house the: 3
the color: 5
the soldiers: 19
at once.: 3
for you.”: 3
The magistrate: 2
raised his: 6
his right: 6
right hand: 4
word of: 4
of your: 7
Buendía said.: 5
said. And: 2
he added: 2
added in: 2
I must: 2
tell you: 4
you one: 2
you and: 4
The soldiers: 3
A few: 10
later José: 2
was at: 13
Aureliano. The: 2
image of: 8
of Remedios: 18
Remedios the: 56
daughter who: 4
her age: 6
been his: 5
his daughter: 9
his body.: 2
bothered him: 3
he walked: 2
walked like: 2
been said: 5
said that: 15
behind the: 11
the construction: 4
construction was: 2
place for: 3
the girls: 7
to receive: 4
order that: 3
lacking in: 2
she worked: 2
a galley: 2
had ordered: 3
table service: 3
service and: 3
invention that: 2
to arouse: 2
the young: 11
the pianola.: 5
broken down: 10
in several: 3
boxes that: 2
the Viennese: 2
Viennese furniture: 2
the Bohemian: 2
Bohemian crystal: 2
a rich: 2
lamps and: 3
at its: 2
Pietro Crespi: 54
Crespi to: 2
to assemble: 2
the pianola: 14
to teach: 7
them how: 4
dance the: 2
on its: 8
Crespi was: 3
was young: 3
young and: 2
ever been: 6
been seen: 4
the suffocating: 5
suffocating heat: 2
work in: 4
vest and: 3
coat of: 3
in sweat: 2
the parlor: 23
parlor with: 2
a dedication: 2
like that: 13
Aureliano in: 7
his silverwork.: 2
opening the: 3
anyone to: 4
to witness: 2
placed the: 2
first roll: 3
pianola and: 6
the constant: 3
a silence: 2
silence that: 4
was startled: 5
neatness of: 2
They all: 3
ran to: 4
the parlor.: 5
struck by: 2
the beauty: 2
beauty of: 4
hope of: 3
of getting: 2
getting a: 2
That day: 2
day the: 7
the Italian: 3
Italian had: 2
had lunch: 2
lunch with: 2
the angelic: 2
pale and: 3
and ringless: 2
room next: 2
next to: 8
to dance.: 2
He showed: 3
the steps: 2
without touching: 2
touching them: 2
room for: 8
a moment: 12
while her: 4
daughters had: 2
and tight: 2
tight and: 3
“You don’t: 2
to worry: 3
much ”: 2
Buendía told: 3
her. “The: 2
man’s a: 2
off her: 4
Then they: 6
they began: 3
to organize: 3
the party.: 4
drew up: 4
a strict: 2
only ones: 4
descendants of: 2
except for: 8
Ternera who: 4
then had: 4
two more: 2
children by: 2
a high: 2
except that: 4
was determined: 4
determined by: 3
of friendship: 2
for those: 4
house since: 3
Macondo but: 4
but also: 13
Aureliano and: 20
and Arcadio: 3
since infancy: 2
their daughters: 2
ones who: 6
visited the: 4
to embroider: 3
with Rebeca: 4
been reduced: 2
the maintenance: 2
resources of: 3
policemen armed: 3
with wooden: 5
wooden clubs: 2
a figurehead.: 3
to support: 2
household expenses: 2
expenses his: 2
had opened: 6
sewing shop: 2
order. But: 2
of being: 13
girls in: 2
not manage: 2
manage to: 3
be considered: 3
pictures of: 5
of maidens: 2
maidens in: 2
which gave: 2
a breath: 6
of new: 4
life to: 3
the masons: 4
masons had: 2
Buendía stopped: 3
apart in: 2
to decipher: 3
Two days: 5
days before: 2
the party: 9
swamped in: 2
mix up: 6
strings that: 2
up again: 6
fashion in: 2
never been: 10
been as: 2
as in: 10
pitch lamps: 2
smelling of: 3
whitewash and: 2
the porch: 43
porch with: 8
and begonias: 2
rooms the: 2
saturated with: 3
the fragrance: 3
fragrance of: 4
the roses: 6
facing the: 3
the unknown: 4
a white: 5
bitter was: 2
she put: 12
that Amaranta: 17
and Rebeca: 8
could begin: 2
begin the: 2
the dancing: 2
not work.: 2
almost blind: 2
blind by: 2
used the: 2
to fix: 3
by mistake: 2
mistake to: 2
a device: 2
stuck and: 2
a burst: 2
then in: 3
a flow: 2
flow of: 3
mixed up: 6
the strings: 2
concert and: 2
the stubborn: 2
the twenty: 2
twenty one: 6
avoided the: 3
up and: 14
on until: 2
until dawn.: 8
to repair: 2
repair the: 2
helped him: 8
and helped: 2
laughter at: 2
was extremely: 2
pleasant and: 2
its way: 3
the eve: 6
eve of: 6
his departure: 2
him was: 8
of modern: 2
door with: 4
had dared: 2
dared to: 2
that Arcadio: 5
Crespi took: 2
leave with: 2
a sentimental: 2
he promised: 4
to return: 9
accompanied him: 3
closed up: 2
put out: 4
the lamps: 4
she went: 14
her room: 10
lasted for: 4
days the: 4
even by: 4
Amaranta. Her: 2
Although she: 6
she seemed: 5
a solitary: 6
heart. She: 2
a splendid: 2
adolescent with: 3
with long: 3
long and: 7
still insisted: 2
small wooden: 2
the arms: 2
had discovered: 5
that even: 9
age she: 2
her finger.: 2
opportunity to: 5
to lock: 2
bathroom and: 2
had acquired: 4
On rainy: 2
of friends: 2
the begonia: 3
begonia porch: 3
porch she: 3
would lose: 2
lose the: 2
the thread: 5
thread of: 4
the conversation: 4
a tear: 3
of nostalgia: 8
nostalgia would: 2
palate when: 2
the strips: 2
strips of: 2
the piles: 3
piles of: 6
of mud: 4
the garden.: 6
defeated in: 2
an irrepressible: 2
she began: 13
weep. She: 2
earth. The: 2
it almost: 2
of curiosity: 4
cure for: 3
earth in: 4
her mouth.: 3
the growing: 2
anxiety and: 5
and little: 6
little by: 10
little she: 3
the taste: 3
taste of: 4
the unbridled: 3
satisfaction of: 4
the original: 2
handfuls of: 4
of earth: 4
pockets and: 2
and ate: 3
without being: 5
being seen: 2
seen with: 3
confused feeling: 2
of pleasure: 2
pleasure and: 3
and rage: 4
her girl: 7
girl friends: 9
friends in: 2
and spoke: 2
spoke about: 5
about other: 3
other men: 2
not deserve: 2
deserve the: 2
the sacrifice: 3
sacrifice of: 3
the whitewash: 3
whitewash on: 3
them. The: 6
walked on: 2
on with: 5
his fine: 2
leather boots: 4
in another: 3
world were: 4
the temperature: 2
temperature of: 2
aftertaste in: 2
peace in: 3
her heart.: 5
no reason: 4
Amparo Moscote: 7
permission to: 3
house. Amaranta: 2
the unexpected: 3
unexpected visit: 2
a stiff: 2
had her: 4
the rolls: 2
offered her: 4
marmalade and: 2
a lesson: 3
personal charm: 2
good manners: 4
Úrsula in: 6
the few: 5
was present: 3
two hours: 10
hours when: 3
was beginning: 10
of Amaranta’s: 3
a letter.: 2
written in: 3
ink and: 2
of words: 2
letter with: 4
her fingers: 11
hid it: 2
looking at: 10
of endless: 2
endless and: 2
gratitude and: 3
of complicity: 3
death. The: 3
friendship between: 2
Moscote and: 2
awakened the: 2
of Aureliano.: 2
little Remedios: 4
Remedios had: 7
tormenting him: 2
a chance: 5
chance to: 7
see her.: 2
her. When: 2
through town: 2
his closest: 2
closest friends: 2
Magnífico Visbal: 5
Visbal and: 2
and Gerineldo: 3
sons of: 8
the sewing: 9
presence of: 4
was like: 10
a premonition.: 2
“She has: 2
has to: 5
” Aureliano: 22
Aureliano would: 11
say to: 4
a low: 8
low voice.: 3
to come.”: 2
He repeated: 2
repeated it: 2
it so: 4
little gold: 20
gold fish: 3
fish in: 3
the work: 8
had answered: 4
answered his: 2
time later: 10
he heard: 12
heard the: 15
heart froze: 2
froze with: 2
with terror: 2
terror as: 3
in pink: 2
and wearing: 2
“You can’t: 4
in there: 2
Moscote said: 3
the hall.: 2
give her: 5
her time: 4
respond. He: 2
the little: 17
little fish: 6
to her.: 12
went over: 2
that Aureliano: 36
Aureliano could: 7
not answer: 3
attack of: 7
that called: 2
with every: 3
Melquíades was: 4
the corner: 6
the desk: 2
All he: 2
could do: 2
Remedios that: 2
fish and: 4
That afternoon: 4
the hidden: 3
patience with: 2
had waited: 4
He neglected: 2
neglected his: 2
efforts of: 2
to appear: 4
her father’s: 2
her only: 3
only in: 9
saturated his: 2
his private: 2
and terrible: 3
solitude. He: 2
spend whole: 2
whole hours: 2
hours with: 4
was listening: 3
to it: 5
it because: 9
music with: 2
Crespi had: 6
had taught: 8
simply because: 2
everything even: 2
reminded him: 2
of Remedios.: 4
would write: 2
the harsh: 3
of parchment: 2
the skin: 5
skin of: 4
arms and: 6
in all: 6
Remedios would: 3
would appear: 4
Remedios in: 5
the soporific: 2
two in: 9
the moths: 6
the steaming: 3
her love: 6
love at: 2
at four: 2
four in: 5
the window.: 3
She knew: 6
every two: 4
she always: 5
to arrive: 4
arrive on: 2
It happened: 2
quite the: 5
the mule: 5
the usual: 4
with desperation: 2
Rebeca got: 2
weeping with: 4
with pain: 3
pain and: 4
earthworms and: 2
her teeth: 5
She vomited: 2
dawn. She: 2
of feverish: 2
delirium. Úrsula: 2
forced the: 2
the lock: 2
lock on: 2
trunk and: 4
the sixteen: 2
perfumed letters: 2
letters and: 6
of leaves: 2
leaves and: 3
old books: 2
books and: 6
the dried: 2
dried butterflies: 2
butterflies that: 3
turned to: 3
capable of: 11
afternoon while: 5
was trying: 7
to rescue: 5
rescue Rebeca: 2
slough of: 2
Gerineldo Márquez: 59
Márquez to: 2
a gallery: 2
gallery of: 2
rooms where: 2
who smelled: 2
of dead: 5
dead flowers: 2
A group: 2
an accordion: 3
accordion and: 3
and drums: 2
played the: 5
songs of: 6
Macondo for: 2
The three: 2
skilled in: 3
the ways: 2
ways of: 3
One of: 7
withered and: 3
Aureliano a: 2
that made: 11
more he: 8
he drank: 2
thought about: 14
Remedios but: 2
the torture: 2
torture of: 2
better. He: 2
He saw: 5
saw his: 3
his friends: 6
a radiant: 2
weight or: 2
come out: 8
and making: 2
to their: 8
his shoulder: 7
shoulder and: 4
to him:: 2
going on: 8
turned his: 3
the enormous: 5
face with: 4
ear and: 3
as during: 4
the times: 4
times of: 2
dawn and: 4
a room: 5
stood in: 2
her hair: 8
a lamp: 3
him startled: 2
feet and: 4
and raised: 3
his head.: 8
head. He: 2
know how: 4
carried it: 2
an inviolable: 2
his heart.: 4
sleep with: 3
smeared with: 2
with mud: 2
mud and: 4
who lived: 7
children did: 2
not ask: 2
him any: 4
any questions.: 2
clothes and: 4
undressed and: 2
lowered the: 3
the mosquito: 2
mosquito netting: 4
them if: 3
who left: 2
left of: 4
the countless: 6
countless men: 2
missed the: 5
house confused: 2
the uncertainty: 6
uncertainty of: 7
the cards.: 7
the wait: 3
breasts had: 2
had withered: 2
withered the: 2
the coals: 2
coals of: 3
heart had: 3
gone out.: 2
She felt: 9
felt for: 4
for Aureliano: 2
his stomach: 6
stomach and: 7
neck with: 2
child ”: 2
With a: 4
a calm: 2
animal and: 3
the surface: 4
himself out: 3
out in: 17
that something: 3
She waited: 2
is it?”: 2
Aureliano told: 4
a laugh: 2
other times: 10
frightened the: 3
wake up: 4
the children.: 6
“You’ll have: 2
to raise: 2
raise her: 2
her first: 4
underneath the: 3
the mockery: 2
also the: 2
the bitter: 2
for so: 5
many months: 2
Ternera made: 2
“I’m going: 3
to talk: 5
talk to: 7
her on: 13
peace of: 4
days. When: 2
When she: 14
she discovered: 3
suffered an: 2
an attack: 5
She also: 4
Shut up: 3
would release: 3
herself from: 2
barely had: 12
strength to: 2
ascertain the: 2
Finally in: 2
moment of: 12
the trunk: 12
the letters: 14
a pink: 3
still wet: 2
and never: 8
sent to: 6
to Pietro: 3
Pietro Crespi.: 4
with rage: 3
rage she: 2
had occurred: 4
occurred to: 10
to buy: 10
buy the: 3
she forbade: 2
forbade the: 2
embroidery lessons: 2
lessons and: 3
of mourning: 8
the daughters: 2
impression of: 4
of Pietro: 4
Crespi and: 2
when Pilar: 3
told Aureliano: 4
Aureliano that: 2
that Remedios: 14
give his: 2
and Úrsula: 9
with indignation.: 2
is a: 7
pretty and: 2
thing that: 24
to you: 6
is to: 4
get married: 5
the choice.: 2
affection for: 3
manners and: 2
her son’s: 2
laid down: 2
one condition:: 2
Rebeca who: 5
would marry: 2
Crespi. Úrsula: 2
Amaranta on: 2
capital of: 7
the province: 7
got her: 2
she heard: 15
the agreement: 5
she wrote: 3
wrote her: 2
her fiancé: 2
a jubilant: 2
letter that: 6
submitted to: 2
put into: 5
Amaranta pretended: 2
pretended to: 4
to accept: 4
accept the: 2
the decision: 3
recovered from: 3
she promised: 3
herself that: 3
Rebeca would: 3
following Saturday: 3
his dark: 2
collar and: 4
boots that: 3
had worn: 5
night of: 15
party and: 3
ask for: 4
the hand: 7
hand of: 4
received him: 4
know the: 4
the reason: 3
reason for: 4
visit and: 3
they thought: 6
to remove: 3
remove the: 4
the mistake: 2
They asked: 5
her if: 2
married and: 4
she answered: 2
she only: 4
to let: 8
let her: 8
the Moscotes: 3
clear things: 2
things up: 2
returned the: 4
flowers in: 3
and were: 11
the company: 8
company of: 5
the bothersome: 2
hard collar: 2
confirmed the: 5
” Don: 2
with consternation.: 2
have six: 2
at an: 3
it who: 2
a gentleman: 2
as your: 2
eyelids and: 2
they finished: 2
finished the: 5
the fruit: 3
Except that: 2
of speaking: 3
speaking to: 6
visit her: 3
later she: 3
she returned: 3
puberty. Aureliano: 2
a serious: 4
so long: 5
long that: 2
wait as: 2
as was: 4
interrupted by: 3
the circumstances: 4
few months: 8
after his: 9
a process: 3
taken place: 4
in him: 10
soon he: 2
treated as: 2
as one: 5
the bedrooms: 9
their feet: 2
and whom: 2
morning they: 2
find them: 3
dead in: 4
the novelty: 2
his solitude: 4
solitude for: 2
was losing: 2
sight and: 2
to confuse: 4
confuse the: 2
people he: 3
was speaking: 5
others he: 3
known in: 2
in remote: 2
would answer: 4
hodgepodge of: 2
he passed: 4
endowed with: 3
instinct of: 2
forgot to: 3
false teeth: 4
which at: 5
beside his: 3
he never: 8
again. When: 3
house she: 3
had them: 5
a special: 10
to Aureliano’s: 4
Aureliano’s workshop: 3
the noise: 10
noise and: 2
house with: 20
order the: 4
the books: 6
books that: 4
were almost: 4
by dust: 3
dust and: 9
and moths: 2
stacks of: 3
glass with: 2
tiny yellow: 2
yellow flowers: 3
to please: 2
seen any: 2
the dining: 15
only went: 2
workshop where: 2
his enigmatic: 2
the parchments: 21
There he: 2
he ate: 3
ate the: 2
the meals: 2
that Visitación: 2
days he: 4
and fed: 3
only on: 3
He soon: 2
one sees: 2
His skin: 3
a thin: 5
similar to: 8
that which: 3
the antique: 2
never took: 2
the odor: 3
odor of: 5
forgetting about: 2
about him: 11
him absorbed: 2
was saying: 4
In reality: 5
the rocky: 2
the insistent: 3
the word: 4
equinox equinox: 2
closer to: 6
answered that: 8
that effort: 2
effort at: 2
at times: 3
times by: 2
Spanish that: 2
had very: 3
very little: 4
with reality.: 2
however he: 4
illuminated by: 3
later facing: 2
squad Arcadio: 2
the trembling: 3
him listen: 2
which of: 2
which when: 2
read aloud: 2
he smiled: 2
“When I: 2
Arcadio told: 4
told that: 3
information but: 2
he received: 9
to smell: 2
Arcadio took: 2
to bathe: 4
bathe in: 2
would allow: 5
allow him: 3
avoid the: 3
the deep: 7
deep and: 2
come from: 5
said on: 2
Much time: 2
passed in: 2
seeing him: 2
except on: 4
would go: 32
with Arcadio: 2
of palm: 3
wrapped in: 16
they called: 3
Aureliano heard: 2
of fever: 2
of Singapore.”: 2
at a: 10
not find: 12
find him: 5
day a: 2
a bright: 2
bend in: 2
sitting on: 7
who wept: 2
wept with: 4
had for: 3
opposed to: 2
said “and: 2
revealed the: 5
He brought: 4
the forgotten: 6
body which: 2
which little: 2
little was: 3
was filling: 4
filling with: 2
with blue: 2
ventured to: 2
